Dataset Name,Algorithm Name,Cross Validation[1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR Curve,Training Time,Inference Time
oocytes_merluccius_states_2f,Adaboost,0,"{'learning_rate': 1.9347008628416629, 'n_estimators': 200}",0.9320388349514563,0.9508847959552185,0.042478354978354976,0.9327248140635565,0.9904568729392672,0.9843227391859918,12.610690832138062,0.45515495596580136
oocytes_merluccius_states_2f,LightGBM,0,"{'n_estimators': 100, 'num_leaves': 10}",0.970873786407767,0.9269290959431805,0.025162337662337664,0.977920227920228,0.9946951522655748,0.9937505352860813,4.156655550003052,0.1517198618175914
oocytes_merluccius_states_2f,Provably Robust Boosting,0,"{'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 50}",0.883495145631068,0.8846755748164199,0.060553063774713256,0.7767537122375833,0.9657230864963732,0.8996423463160977,536.5687954425812,0.30342583517426425
oocytes_merluccius_states_2f,XBART,0,"{'alpha': 1.5199082092610237, 'beta': 1.1254150515392516, 'burnin': 5, 'max_depth_num': 6, 'num_sweeps': 60, 'num_trees': 20}",0.8446601941747572,0.8090164921150836,0.06894329896907216,0.7442849548112705,0.9588103259694664,0.8087582683172192,110.90339231491089,0.15172680604805067
oocytes_merluccius_states_2f,Adaboost,1,"{'learning_rate': 1.9347008628416629, 'n_estimators': 200}",0.8640776699029126,0.7919224750210666,0.10321969696969698,0.8838028169014085,0.9667469608300158,0.9345991507523644,12.533150434494019,0.4551711591702063
oocytes_merluccius_states_2f,LightGBM,1,"{'n_estimators': 50, 'num_leaves': 10}",0.9223300970873787,0.8282171662453353,0.07115800865800866,0.9455555555555555,0.9800057091239754,0.9540706851696251,4.047462224960327,0.0
oocytes_merluccius_states_2f,Provably Robust Boosting,1,"{'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.8737864077669902,0.8312266762970988,0.09012529566653278,0.7892512077294686,0.9657456804867687,0.9251484378165613,556.389862537384,0.30343509414820996
oocytes_merluccius_states_2f,XBART,1,"{'alpha': 0.5579483854494223, 'beta': 1.3982006857683706, 'burnin': 5, 'max_depth_num': 6, 'num_sweeps': 20, 'num_trees': 20}",0.7864077669902912,0.689358372456964,0.11139515553175346,0.6853692201518289,0.9170049398877262,0.6647807804990635,109.40228724479675,0.0
oocytes_merluccius_states_2f,Adaboost,2,"{'learning_rate': 1.9347008628416629, 'n_estimators': 200}",0.8333333333333334,0.8333333333333334,0.11011904761904762,0.850951199338296,0.938298729778993,0.881819969822423,12.657566785812378,0.459591547648112
oocytes_merluccius_states_2f,LightGBM,2,"{'n_estimators': 100, 'num_leaves': 5}",0.8823529411764706,0.8142857142857144,0.09374145591250854,0.8564814814814815,0.9782188425609478,0.9338110992890963,4.062893629074097,0.0
oocytes_merluccius_states_2f,Provably Robust Boosting,2,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 20}",0.8529411764705882,0.86,0.08600478468899521,0.765042875387703,0.9537764154704945,0.8054655798114118,545.930141210556,0.30640293570125804
oocytes_merluccius_states_2f,XBART,2,"{'alpha': 0.5579483854494223, 'beta': 1.3982006857683706, 'burnin': 5, 'max_depth_num': 6, 'num_sweeps': 20, 'num_trees': 20}",0.8431372549019608,0.8295238095238094,0.07159660514923673,0.7354497354497355,0.9692411426293006,0.8960895804446879,109.83913588523865,0.0
oocytes_merluccius_states_2f,Adaboost,3,"{'learning_rate': 1.9347008628416629, 'n_estimators': 200}",0.7843137254901961,0.7291819291819293,0.1558845029239766,0.7578769438810008,0.919279502174239,0.877009851980073,12.54813027381897,0.4595073999143114
oocytes_merluccius_states_2f,LightGBM,3,"{'n_estimators': 200, 'num_leaves': 100}",0.8823529411764706,0.8437118437118437,0.0939327485380117,0.8564814814814815,0.9756388835336205,0.9489182316256998,4.766080617904663,0.0
oocytes_merluccius_states_2f,Provably Robust Boosting,3,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 20}",0.8333333333333334,0.7957264957264957,0.1339546783625731,0.8118258222486929,0.9262274610136453,0.8621042897933857,541.7165660858154,0.30616919199625653
oocytes_merluccius_states_2f,XBART,3,"{'alpha': 0.5579483854494223, 'beta': 1.3982006857683706, 'burnin': 5, 'max_depth_num': 6, 'num_sweeps': 20, 'num_trees': 20}",0.8529411764705882,0.8133089133089132,0.10252192982456139,0.7519846350832267,0.9258014159329949,0.789306218194831,109.82290410995483,0.15319796169505398
oocytes_merluccius_states_2f,Adaboost,4,"{'learning_rate': 1.9347008628416629, 'n_estimators': 200}",0.9313725490196079,0.865079365079365,0.042763157894736836,0.936286310383566,0.9936108299595142,0.9939830454108373,12.578887224197388,0.30633982490090766
oocytes_merluccius_states_2f,LightGBM,4,"{'n_estimators': 50, 'num_leaves': 100}",0.9607843137254902,0.914041514041514,0.0356359649122807,0.9727777777777779,0.9957038027761712,0.9940097805767488,6.500362873077393,0.0
oocytes_merluccius_states_2f,Provably Robust Boosting,4,"{'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.9313725490196079,0.8836385836385836,0.06085526315789474,0.9493911719939115,0.9906505714071502,0.9785367279678727,562.7218599319458,0.30640059826420807
oocytes_merluccius_states_2f,XBART,4,"{'alpha': 1.9681386830328975, 'beta': 0.9868494971711618, 'burnin': 15, 'max_depth_num': 5, 'num_sweeps': 40, 'num_trees': 50}",0.8333333333333334,0.8545787545787545,0.052083333333333336,0.5714285714285714,0.9515769926954137,0.8012349465102276,113.38524913787842,0.15323536068785426
