Dataset Name,Algorithm Name,Cross Validation[1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR Curve,Training Time,Inference Time
molec-biol-splice,Adaboost,0,"{'learning_rate': 0.22359802667203107, 'n_estimators': 200}",0.9561128526645768,0.9578643578643579,0.022432113341204252,0.9494972731687708,0.97507065936818,0.9235247700149124,18.76124095916748,0.24484915419432063
molec-biol-splice,LightGBM,0,"{'n_estimators': 100, 'num_leaves': 5}",0.9686520376175548,0.965945165945166,0.016922471467926015,0.965945165945166,0.9952714870070242,0.9896804790555923,7.795010566711426,0.0
molec-biol-splice,Provably Robust Boosting,0,"{'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.877742946708464,0.8658008658008658,0.0678866587957497,0.8693913480885311,0.9636268231309554,0.9259415133818196,1267.453111410141,0.14690844616546153
molec-biol-splice,XBART,0,"{'alpha': 0.5579483854494223, 'beta': 1.3982006857683706, 'burnin': 5, 'max_depth_num': 6, 'num_sweeps': 20, 'num_trees': 20}",0.38557993730407525,0.3593073593073593,0.04289649744195199,0.2676008202323992,0.6995253598559383,0.5269053075827625,801.0936028957367,0.0
molec-biol-splice,Adaboost,1,"{'learning_rate': 0.22359802667203107, 'n_estimators': 200}",0.9435736677115988,0.9567099567099567,0.02636757182211728,0.9320081049107705,0.972772590127962,0.9181920769731516,18.526909828186035,0.19587842648305864
molec-biol-splice,LightGBM,1,"{'n_estimators': 200, 'num_leaves': 5}",0.9592476489028213,0.9668109668109669,0.019480519480519484,0.9507636285689399,0.9913729979845683,0.9815221160667381,8.044989585876465,0.04896923292393221
molec-biol-splice,Provably Robust Boosting,1,"{'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.8369905956112853,0.8141414141414142,0.09287682014954741,0.8268783068783069,0.9602828759853553,0.9079327995954652,1224.1351327896118,0.1469091935591264
molec-biol-splice,XBART,1,"{'alpha': 1.851561046543922, 'beta': 0.2681357538986471, 'burnin': 1, 'max_depth_num': 3, 'num_sweeps': 40, 'num_trees': 200}",0.12225705329153605,0.1688311688311688,0.15977961432506887,0.08387096774193548,0.5031650626691949,0.4474654789861447,761.9309384822845,0.146912183133786
molec-biol-splice,Adaboost,2,"{'learning_rate': 0.21035886311957896, 'n_estimators': 200}",0.9467084639498433,0.9494949494949495,0.024203069657615112,0.9326130971700591,0.979492683624915,0.9316994098669024,18.698756217956543,0.19587693169572884
molec-biol-splice,LightGBM,2,"{'n_estimators': 200, 'num_leaves': 5}",0.9655172413793104,0.9616161616161616,0.016725698543880365,0.9574969567203784,0.9976220290269877,0.9939362743157233,7.795011043548584,0.0
molec-biol-splice,Provably Robust Boosting,2,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 20}",0.8213166144200627,0.810966810966811,0.0974025974025974,0.8042823335678024,0.9518812684101942,0.8920595418966152,1279.0129034519196,0.14690844616546153
molec-biol-splice,XBART,2,"{'alpha': 1.851561046543922, 'beta': 0.2681357538986471, 'burnin': 1, 'max_depth_num': 3, 'num_sweeps': 40, 'num_trees': 200}",0.12225705329153605,0.1688311688311688,0.15840220385674933,0.0844155844155844,0.5066437694536868,0.444460598804367,758.8847827911377,0.14692638361341903
molec-biol-splice,Adaboost,3,"{'learning_rate': 0.9665329700123682, 'n_estimators': 200}",0.9435736677115988,0.9497835497835497,0.02715466351829988,0.9322628340243516,0.9526731303590807,0.8567630757322916,18.558154344558716,0.19588066866405332
molec-biol-splice,LightGBM,3,"{'n_estimators': 200, 'num_leaves': 5}",0.9749216300940439,0.9746031746031746,0.011019283746556474,0.9674431057563587,0.9948087724947229,0.9877414639337059,7.85749626159668,0.04896923292393221
molec-biol-splice,Provably Robust Boosting,3,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 20}",0.8244514106583072,0.8152958152958153,0.09287682014954741,0.8056567416323513,0.9515258845837358,0.8898741748800506,1285.3864109516144,0.14682847504331775
molec-biol-splice,XBART,3,"{'alpha': 1.5199082092610237, 'beta': 1.1254150515392516, 'burnin': 5, 'max_depth_num': 6, 'num_sweeps': 60, 'num_trees': 20}",0.1786833855799373,0.16825396825396824,0.02203856749311295,0.21984126984126987,0.6384649326798087,0.4985862942722301,770.3195614814758,0.04897222249859179
molec-biol-splice,Adaboost,4,"{'learning_rate': 0.21035886311957896, 'n_estimators': 200}",0.9529780564263323,0.9581529581529581,0.022235340417158602,0.9423248100035391,0.9721703457240647,0.9179736628553211,18.589431524276733,0.19588141605771822
molec-biol-splice,LightGBM,4,"{'n_estimators': 200, 'num_leaves': 5}",0.9717868338557993,0.9725829725829725,0.013970877607241245,0.9662407187020406,0.9927814150954647,0.9853948642036165,7.951224327087402,0.0
molec-biol-splice,Provably Robust Boosting,4,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 20}",0.8338557993730408,0.8213564213564214,0.09189295552931916,0.8209625798167938,0.9467663649481831,0.8806525113586742,1263.5321547985077,0.14690844616546153
molec-biol-splice,XBART,4,"{'alpha': 0.2812792213317815, 'beta': 0.8045546791767061, 'burnin': 10, 'max_depth_num': 5, 'num_sweeps': 60, 'num_trees': 50}",0.3887147335423197,0.3451659451659452,0.10055096418732783,0.163031220322887,0.6945022837584821,0.5064019583623754,755.0262684822083,0.09794295020985379
molec-biol-splice,Adaboost,5,"{'learning_rate': 0.22359802667203107, 'n_estimators': 200}",0.9498432601880877,0.9560387826082182,0.02202156242560283,0.9379775280898875,0.9794326437415779,0.9351913482887161,18.480045557022095,0.19587842648305864
